template_id,segment_id,lifecycle_stage,goal,theme,tone_preferences,hook_used,feature_reference,content_english,content_hindi,ctr_percent,engagement_percent,performance_class,performance_tag,is_active,weight_multiplier
TPL-3BC36FA4,S5,paid,Increase ai_tutor engagement • deepening engagement & retention,Accomplishment,"Warm accountability, Body-neutral",You're close to a streak!,Missed goal alerts,Don't miss out on your next streak! Get back on track with a single tap.,आपके अगले स्ट्रीक्स की ओर बहुत करीब हैं | एक टैप पर वापस प्रतिस्पर्धा में शामिल हों,,,UNTESTED,No Data Yet,True,1.0
TPL-9BE892E3,S5,paid,Increase ai_tutor engagement • deepening engagement & retention,Accomplishment,"Warm accountability, Body-neutral",Celebrate small wins,Accomplishment,"Acknowledge and celebrate your daily progress, no matter how small.","छोटे जीत का सम्मान करें | दैनिक प्रगति पर ध्यान दें, चाहे वह बड़ा ही छोटा भी हो",,,UNTESTED,No Data Yet,True,1.0
TPL-C8A47E11,S5,churned,Increase ai_tutor engagement • re-engagement & recovering lost habits,Accomplishment,"Warm accountability, Body-neutral",Log your progress,Streaks tracking,You've missed a day! Get back on track with our AI tutor and regain momentum.,आपकी प्रगति लॉग करना बंद कर दिया है। हमारे एआई ट्यूटर से वापस आइए और अपनी गति को फिर से बढ़ाएं.,,,UNTESTED,No Data Yet,True,1.0
TPL-6A2C88DA,S5,churned,Increase ai_tutor engagement • re-engagement & recovering lost habits,Accomplishment,"Warm accountability, Body-neutral",Missed goal alert,Goal setting & tracking,"You've missed your daily goal! Don't worry, you can still recover. Get back on track with our AI tutor.","आपका दैनिक लक्ष्य पूरा नहीं किया गया। चिंता न करें, आप अभी भी वापस आ सकते हैं। हमारे एआई ट्यूटर से शुरू करें.",,,UNTESTED,No Data Yet,True,1.0
TPL-AECA7E64,S5,churned,Increase ai_tutor engagement • re-engagement & recovering lost habits,Accomplishment,"Warm accountability, Body-neutral",Streak reminder,Streaks tracking,You've lost your streak! Get back on track with our AI tutor and regain momentum.,आपकी सीरीज खो गई है! हमारे एआई ट्यूटर से वापस आइए और अपनी गति को फिर से बढ़ाएं.,,,UNTESTED,No Data Yet,True,1.0
TPL-C3852F7F,S5,churned,Increase ai_tutor engagement • re-engagement & recovering lost habits,Accomplishment,"Warm accountability, Body-neutral",Feedback & adjust,AI tutor feedback loop,Your progress is helping us improve. Give yourself a pat on the back and keep going! Our AI tutor is here to support you.,आपकी प्रगति हमें सुधारने में मदद कर रही है। खुद को सराहें और आगे बढ़ें। हमारे एआई ट्यूटर आपका समर्थन करने के लिए यहाँ हैं.,,,UNTESTED,No Data Yet,True,1.0
TPL-07A6933C,S5,churned,Increase ai_tutor engagement • re-engagement & recovering lost habits,Accomplishment,"Warm accountability, Body-neutral",Re-engagement,Re-engagement campaign,We're here to help you regain your momentum. Try our AI tutor again and see the difference it can make.,हम आपको अपनी गति को फिर से बढ़ाने में मदद करने के लिए यहाँ हैं। हमारे एआई ट्यूटर को फिर से आजमाएं और देखें कि यह आपके लिए क्या कर सकता है.,,,UNTESTED,No Data Yet,True,1.0
TPL-BFBD90D8,S5,trial,Increase ai_tutor engagement • rapid adoption & habit formation,Accomplishment,"Warm accountability, Body-neutral",Log your progress,Streak Reminders,You're on a roll! Keep up the good work and don't let streaks slip away.,आपकी प्रगति को लॉग करें और स्ट्रीक्स को बनाए रखें।,,,UNTESTED,No Data Yet,True,1.0
TPL-8602934B,S5,trial,Increase ai_tutor engagement • rapid adoption & habit formation,Accomplishment,"Warm accountability, Body-neutral",Missed goal alert,Log → feedback → adjust loop,"Hey, you missed a day! Get back on track and make the most of your ai_tutor experience.",नोटिफिकेशन: आप एक दिन में वापस आइए और अपने एआई ट्यूटर अनुभव को सबसे अच्छा बनाएं.,,,UNTESTED,No Data Yet,True,1.0
TPL-C13E45BF,S5,trial,Increase ai_tutor engagement • rapid adoption & habit formation,Accomplishment,"Warm accountability, Body-neutral",Adjust to success,Log → feedback → adjust loop,You're crushing it! Adjust your strategy to keep the momentum going.,आप सफल हो रहे हैं! अपनी रणनीति को समायोजित करें और गति बनाए रखें।,,,UNTESTED,No Data Yet,True,1.0
